GeoFips,GeoName,2018
18131,"Pulaski, IN",520074.00
18133,"Putnam, IN",1026472.00
18135,"Randolph, IN",731186.00
18137,"Ripley, IN",1231942.00
18139,"Rush, IN",554643.00
18141,"St. Joseph, IN",12554863.00
18143,"Scott, IN",630586.00
18145,"Shelby, IN",2032091.00
18147,"Spencer, IN",1114528.00
18149,"Starke, IN",455392.00
18151,"Steuben, IN",1355799.00
18153,"Sullivan, IN",882530.00
18155,"Switzerland, IN",207854.00
18157,"Tippecanoe, IN",8355142.00
18159,"Tipton, IN",646608.00
18161,"Union, IN",132120.00
18163,"Vanderburgh, IN",10474357.00
18165,"Vermillion, IN",755958.00
18167,"Vigo, IN",4542724.00
18169,"Wabash, IN",1180811.00
18171,"Warren, IN",288311.00
18173,"Warrick, IN",2015080.00
18175,"Washington, IN",633102.00
18177,"Wayne, IN",2659403.00
18179,"Wells, IN",1063282.00
18181,"White, IN",937398.00
18183,"Whitley, IN",1211021.00
19001,"Adair, IA",324537.00
19003,"Adams, IA",296386.00
19005,"Allamakee, IA",541503.00
19007,"Appanoose, IA",348067.00
19009,"Audubon, IA",249566.00
19011,"Benton, IA",740852.00
19013,"Black Hawk, IA",7115887.00
19015,"Boone, IA",967923.00
19017,"Bremer, IA",1039846.00
19019,"Buchanan, IA",601478.00
19021,"Buena Vista, IA",1462894.00
19023,"Butler, IA",739157.00
19025,"Calhoun, IA",490304.00
19027,"Carroll, IA",1325535.00
19029,"Cass, IA",640979.00
19031,"Cedar, IA",544340.00
19033,"Cerro Gordo, IA",2360792.00
19035,"Cherokee, IA",876700.00
19037,"Chickasaw, IA",690161.00
19039,"Clarke, IA",421066.00
19041,"Clay, IA",964775.00
19043,"Clayton, IA",832243.00
19045,"Clinton, IA",2106560.00
19047,"Crawford, IA",736402.00
19049,"Dallas, IA",4763330.00
19051,"Davis, IA",221183.00
19053,"Decatur, IA",224155.00
19055,"Delaware, IA",845252.00
19057,"Des Moines, IA",2198139.00
19059,"Dickinson, IA",850226.00
19061,"Dubuque, IA",5194130.00
19063,"Emmet, IA",363045.00
19065,"Fayette, IA",698596.00
19067,"Floyd, IA",644007.00
19069,"Franklin, IA",679214.00
19071,"Fremont, IA",241298.00
19073,"Greene, IA",417537.00
19075,"Grundy, IA",638762.00
19077,"Guthrie, IA",457313.00
19079,"Hamilton, IA",807344.00
19081,"Hancock, IA",755413.00
19083,"Hardin, IA",1002720.00
19085,"Harrison, IA",451315.00
19087,"Henry, IA",798306.00
19089,"Howard, IA",417568.00
19091,"Humboldt, IA",443824.00
19093,"Ida, IA",429048.00
19095,"Iowa, IA",802948.00
19097,"Jackson, IA",593898.00
19099,"Jasper, IA",1058798.00
19101,"Jefferson, IA",677208.00
19103,"Johnson, IA",8385942.00
19105,"Jones, IA",556983.00
19107,"Keokuk, IA",336881.00
19109,"Kossuth, IA",1066212.00
19111,"Lee, IA",1580685.00
19113,"Linn, IA",15957005.00
19115,"Louisa, IA",551334.00
19117,"Lucas, IA",309877.00
19119,"Lyon, IA",1126386.00
19121,"Madison, IA",393017.00
19123,"Mahaska, IA",872648.00
19125,"Marion, IA",1546001.00
19127,"Marshall, IA",1691952.00
19129,"Mills, IA",508666.00
19131,"Mitchell, IA",652501.00
19133,"Monona, IA",366224.00
19135,"Monroe, IA",424160.00
19137,"Montgomery, IA",385816.00
19139,"Muscatine, IA",2298640.00
19141,"O'Brien, IA",1116366.00
19143,"Osceola, IA",495070.00
19145,"Page, IA",531794.00
19147,"Palo Alto, IA",528894.00
19149,"Plymouth, IA",1556493.00
19151,"Pocahontas, IA",538662.00
19153,"Polk, IA",36757721.00
19155,"Pottawattamie, IA",4637631.00
19157,"Poweshiek, IA",1129491.00
19159,"Ringgold, IA",185894.00
19161,"Sac, IA",589102.00
19163,"Scott, IA",8208858.00
19165,"Shelby, IA",1023116.00
19167,"Sioux, IA",2676524.00
19169,"Story, IA",4814640.00
19171,"Tama, IA",548997.00
19173,"Taylor, IA",234141.00
19175,"Union, IA",535762.00
19177,"Van Buren, IA",223794.00
19179,"Wapello, IA",1628245.00
19181,"Warren, IA",1042882.00
19183,"Washington, IA",1151368.00
19185,"Wayne, IA",235082.00
19187,"Webster, IA",2097183.00
19189,"Winnebago, IA",431395.00
19191,"Winneshiek, IA",988435.00
19193,"Woodbury, IA",4770518.00
19195,"Worth, IA",356108.00
19197,"Wright, IA",958690.00
20001,"Allen, KS",474012.00
20003,"Anderson, KS",231865.00
20005,"Atchison, KS",578478.00
20007,"Barber, KS",221700.00
20009,"Barton, KS",1205928.00
20011,"Bourbon, KS",558719.00
20013,"Brown, KS",433017.00
20015,"Butler, KS",2283399.00
20017,"Chase, KS",113451.00
20019,"Chautauqua, KS",75066.00
20021,"Cherokee, KS",688966.00
20023,"Cheyenne, KS",138297.00
20025,"Clark, KS",249258.00
20027,"Clay, KS",267313.00
20029,"Cloud, KS",317960.00
20031,"Coffey, KS",819586.00
20033,"Comanche, KS",76885.00
20035,"Cowley, KS",1223190.00
20037,"Crawford, KS",1373034.00
20039,"Decatur, KS",158897.00
20041,"Dickinson, KS",593932.00
20043,"Doniphan, KS",206919.00
20045,"Douglas, KS",4458646.00
20047,"Edwards, KS",161848.00
20049,"Elk, KS",87260.00
20051,"Ellis, KS",1520452.00
20053,"Ellsworth, KS",226719.00
20055,"Finney, KS",1995782.00
20057,"Ford, KS",1676999.00
20059,"Franklin, KS",809403.00
20061,"Geary, KS",2540165.00
20063,"Gove, KS",178222.00
20065,"Graham, KS",126429.00
20067,"Grant, KS",585765.00
20069,"Gray, KS",774123.00
20071,"Greeley, KS",103802.00
20073,"Greenwood, KS",161367.00
20075,"Hamilton, KS",393421.00
20077,"Harper, KS",302643.00
20079,"Harvey, KS",1116247.00
20081,"Haskell, KS",348946.00
20083,"Hodgeman, KS",93517.00
20085,"Jackson, KS",316146.00
20087,"Jefferson, KS",335533.00
20089,"Jewell, KS",110189.00
20091,"Johnson, KS",43264041.00
20093,"Kearny, KS",317292.00
20095,"Kingman, KS",293554.00
20097,"Kiowa, KS",147829.00
20099,"Labette, KS",777207.00
20101,"Lane, KS",302899.00
20103,"Leavenworth, KS",2560260.00
20105,"Lincoln, KS",115211.00
20107,"Linn, KS",416339.00
20109,"Logan, KS",143712.00
20111,"Lyon, KS",1244636.00
20113,"McPherson, KS",2006354.00
20115,"Marion, KS",342297.00
20117,"Marshall, KS",527146.00
20119,"Meade, KS",338981.00
20121,"Miami, KS",756381.00
20123,"Mitchell, KS",394383.00
20125,"Montgomery, KS",1939453.00
20127,"Morris, KS",183131.00
20129,"Morton, KS",159918.00
20131,"Nemaha, KS",538363.00
20133,"Neosho, KS",510011.00
20135,"Ness, KS",226040.00
20137,"Norton, KS",220442.00
20139,"Osage, KS",251200.00
20141,"Osborne, KS",184274.00
20143,"Ottawa, KS",128707.00
20145,"Pawnee, KS",272632.00
20147,"Phillips, KS",288179.00
20149,"Pottawatomie, KS",1255957.00
20151,"Pratt, KS",530550.00
20153,"Rawlins, KS",142052.00
20155,"Reno, KS",2307946.00
20157,"Republic, KS",217272.00
20159,"Rice, KS",443582.00
20161,"Riley, KS",2469027.00
20163,"Rooks, KS",219817.00
20165,"Rush, KS",143452.00
20167,"Russell, KS",340325.00
20169,"Saline, KS",2956168.00
20171,"Scott, KS",613415.00
20173,"Sedgwick, KS",28724113.00
20175,"Seward, KS",1298434.00
20177,"Shawnee, KS",9032118.00
20179,"Sheridan, KS",131903.00
20181,"Sherman, KS",273047.00
20183,"Smith, KS",170789.00
20185,"Stafford, KS",141068.00
20187,"Stanton, KS",156763.00
20189,"Stevens, KS",268179.00
20191,"Sumner, KS",715695.00
20193,"Thomas, KS",413995.00
20195,"Trego, KS",202879.00
20197,"Wabaunsee, KS",130256.00
20199,"Wallace, KS",136715.00
20201,"Washington, KS",222464.00
20203,"Wichita, KS",293066.00
20205,"Wilson, KS",347352.00
20207,"Woodson, KS",81905.00
20209,"Wyandotte, KS",10433971.00
21001,"Adair, KY",328768.00
21003,"Allen, KY",429841.00
21005,"Anderson, KY",434709.00
21007,"Ballard, KY",238341.00
21009,"Barren, KY",1381824.00
21011,"Bath, KY",153922.00
21013,"Bell, KY",668283.00
21015,"Boone, KY",8145159.00
21017,"Bourbon, KY",744850.00
21019,"Boyd, KY",4208514.00
21021,"Boyle, KY",1172393.00
21023,"Bracken, KY",135668.00
21025,"Breathitt, KY",225099.00
21027,"Breckinridge, KY",349646.00
21029,"Bullitt, KY",2225729.00
21031,"Butler, KY",348093.00
21033,"Caldwell, KY",356610.00
21035,"Calloway, KY",1280784.00
21037,"Campbell, KY",2894065.00
21039,"Carlisle, KY",160381.00
21041,"Carroll, KY",1436244.00
21043,"Carter, KY",403150.00
21045,"Casey, KY",296078.00
21047,"Christian, KY",5274474.00
21049,"Clark, KY",1245254.00
21051,"Clay, KY",328743.00
21053,"Clinton, KY",270001.00
21055,"Crittenden, KY",191802.00
21057,"Cumberland, KY",158340.00
21059,"Daviess, KY",4067175.00
21061,"Edmonson, KY",144647.00
21063,"Elliott, KY",71457.00
21065,"Estill, KY",189800.00
21067,"Fayette, KY",19202370.00
21069,"Fleming, KY",271775.00
21071,"Floyd, KY",1056986.00
21073,"Franklin, KY",3228327.00
21075,"Fulton, KY",195791.00
21077,"Gallatin, KY",357027.00
21079,"Garrard, KY",204461.00
21081,"Grant, KY",469275.00
21083,"Graves, KY",1174116.00
21085,"Grayson, KY",662447.00
21087,"Green, KY",150893.00
21089,"Greenup, KY",724722.00
21091,"Hancock, KY",824556.00
21093,"Hardin, KY",4763191.00
21095,"Harlan, KY",568852.00
21097,"Harrison, KY",455479.00
21099,"Hart, KY",500613.00
21101,"Henderson, KY",1917354.00
21103,"Henry, KY",365170.00
21105,"Hickman, KY",218142.00
21107,"Hopkins, KY",1525769.00
21109,"Jackson, KY",155025.00
21111,"Jefferson, KY",49831577.00
21113,"Jessamine, KY",1503480.00
21115,"Johnson, KY",403777.00
21117,"Kenton, KY",6947960.00
21119,"Knott, KY",210393.00
21121,"Knox, KY",577658.00
21123,"Larue, KY",194582.00
21125,"Laurel, KY",1990777.00
21127,"Lawrence, KY",315702.00
21129,"Lee, KY",133468.00
21131,"Leslie, KY",160409.00
21133,"Letcher, KY",363118.00
21135,"Lewis, KY",168650.00
21137,"Lincoln, KY",393493.00
21139,"Livingston, KY",279110.00
21141,"Logan, KY",1193555.00
21143,"Lyon, KY",189106.00
21145,"McCracken, KY",3679761.00
21147,"McCreary, KY",225837.00
21149,"McLean, KY",331604.00
21151,"Madison, KY",2634589.00
21153,"Magoffin, KY",139446.00
21155,"Marion, KY",710662.00
21157,"Marshall, KY",1154718.00
21159,"Martin, KY",305534.00
21161,"Mason, KY",972077.00
21163,"Meade, KY",435899.00
21165,"Menifee, KY",78518.00
21167,"Mercer, KY",923901.00
21169,"Metcalfe, KY",186698.00
21171,"Monroe, KY",287913.00
21173,"Montgomery, KY",894854.00
21175,"Morgan, KY",236315.00
21177,"Muhlenberg, KY",1258930.00
21179,"Nelson, KY",1586803.00
21181,"Nicholas, KY",77822.00
21183,"Ohio, KY",848711.00
21185,"Oldham, KY",1512023.00
21187,"Owen, KY",168567.00
21189,"Owsley, KY",51822.00
21191,"Pendleton, KY",246250.00
21193,"Perry, KY",960216.00
21195,"Pike, KY",2703199.00
21197,"Powell, KY",197292.00
21199,"Pulaski, KY",2051058.00
21201,"Robertson, KY",25531.00
21203,"Rockcastle, KY",266553.00
21205,"Rowan, KY",662311.00
21207,"Russell, KY",558876.00
21209,"Scott, KY",2422975.00
21211,"Shelby, KY",1422182.00
21213,"Simpson, KY",850415.00
21215,"Spencer, KY",193530.00
21217,"Taylor, KY",796470.00
21219,"Todd, KY",340291.00
21221,"Trigg, KY",271023.00
21223,"Trimble, KY",447742.00
21225,"Union, KY",593494.00
21227,"Warren, KY",5423938.00
21229,"Washington, KY",294722.00
21231,"Wayne, KY",363684.00
21233,"Webster, KY",590257.00
21235,"Whitley, KY",1632913.00
21237,"Wolfe, KY",92991.00
21239,"Woodford, KY",1000732.00
22001,"Acadia, LA",1603705.00
22003,"Allen, LA",630538.00
22005,"Ascension, LA",8603284.00
22007,"Assumption, LA",453858.00
22009,"Avoyelles, LA",848022.00
22011,"Beauregard, LA",921931.00
22013,"Bienville, LA",744493.00
22015,"Bossier, LA",5812033.00
22017,"Caddo, LA",13294109.00
22019,"Calcasieu, LA",14399795.00
22021,"Caldwell, LA",179444.00
22023,"Cameron, LA",1907462.00
22025,"Catahoula, LA",194824.00
22027,"Claiborne, LA",517129.00
22029,"Concordia, LA",571467.00
22031,"De Soto, LA",3779059.00
22033,"East Baton Rouge, LA",32817001.00
22035,"East Carroll, LA",187385.00
22037,"East Feliciana, LA",442954.00
22039,"Evangeline, LA",870132.00
22041,"Franklin, LA",495366.00
22043,"Grant, LA",337955.00
22045,"Iberia, LA",3117265.00
22047,"Iberville, LA",2056001.00
22049,"Jackson, LA",443556.00
22051,"Jefferson, LA",21754436.00
22053,"Jefferson Davis, LA",913264.00
22055,"Lafayette, LA",13515417.00
22057,"Lafourche, LA",3978516.00
22059,"LaSalle, LA",462138.00
22061,"Lincoln, LA",1914163.00
22063,"Livingston, LA",2346977.00
22065,"Madison, LA",449912.00
22067,"Morehouse, LA",597005.00
22069,"Natchitoches, LA",1385024.00
22071,"Orleans, LA",23196847.00
22073,"Ouachita, LA",7285480.00
22075,"Plaquemines, LA",3444860.00
22077,"Pointe Coupee, LA",708965.00
22079,"Rapides, LA",5322092.00
22081,"Red River, LA",1271107.00
22083,"Richland, LA",501952.00
22085,"Sabine, LA",789765.00
22087,"St. Bernard, LA",1317707.00
22089,"St. Charles, LA",9662139.00
22091,"St. Helena, LA",141576.00
22093,"St. James, LA",3133283.00
22095,"St. John the Baptist, LA",2367760.00
22097,"St. Landry, LA",2548496.00
22099,"St. Martin, LA",1415755.00
22101,"St. Mary, LA",2479914.00
22103,"St. Tammany, LA",9056766.00
22105,"Tangipahoa, LA",3894065.00
22107,"Tensas, LA",122324.00
22109,"Terrebonne, LA",5535908.00
22111,"Union, LA",624213.00
22113,"Vermilion, LA",1732086.00
22115,"Vernon, LA",1847621.00
22117,"Washington, LA",1090184.00
22119,"Webster, LA",1123296.00
22121,"West Baton Rouge, LA",3199431.00
22123,"West Carroll, LA",252662.00
22125,"West Feliciana, LA",806915.00
22127,"Winn, LA",439900.00
23001,"Androscoggin, ME",4266879.00
23003,"Aroostook, ME",2357454.00
23005,"Cumberland, ME",19382624.00
23007,"Franklin, ME",985027.00
23009,"Hancock, ME",2197937.00
23011,"Kennebec, ME",5025676.00
23013,"Knox, ME",1555505.00
23015,"Lincoln, ME",1030391.00
23017,"Oxford, ME",1551556.00
23019,"Penobscot, ME",6017850.00
23021,"Piscataquis, ME",534476.00
23023,"Sagadahoc, ME",1442267.00
23025,"Somerset, ME",1660106.00
23027,"Waldo, ME",994584.00
23029,"Washington, ME",1026010.00
23031,"York, ME",7424554.00
24001,"Allegany, MD",2828976.00
24003,"Anne Arundel, MD",45313225.00
24005,"Baltimore, MD",48916032.00
24009,"Calvert, MD",4127614.00
24011,"Caroline, MD",1210266.00
24013,"Carroll, MD",5805798.00
24015,"Cecil, MD",4242723.00
24017,"Charles, MD",5318368.00
24019,"Dorchester, MD",1288622.00
24021,"Frederick, MD",12479134.00
24023,"Garrett, MD",1228093.00
24025,"Harford, MD",11877161.00
24027,"Howard, MD",23953910.00
24029,"Kent, MD",831822.00
24031,"Montgomery, MD",86116398.00
24033,"Prince George's, MD",41879165.00
24035,"Queen Anne's, MD",1668547.00
24037,"St. Mary's, MD",6611288.00
24039,"Somerset, MD",918716.00
24041,"Talbot, MD",1983724.00
24043,"Washington, MD",7053214.00
24045,"Wicomico, MD",4915684.00
24047,"Worcester, MD",2761060.00
24510,"Baltimore (Independent City), MD",45594014.00
25001,"Barnstable, MA",12459842.00
25003,"Berkshire, MA",6659360.00
25005,"Bristol, MA",23895996.00
25007,"Dukes, MA",1769760.00
25009,"Essex, MA",43173489.00
25011,"Franklin, MA",2807921.00
25013,"Hampden, MA",20997698.00
25015,"Hampshire, MA",6838493.00
25017,"Middlesex, MA",157384459.00
25019,"Nantucket, MA",1791518.00
25021,"Norfolk, MA",51010895.00
25023,"Plymouth, MA",23842961.00
25025,"Suffolk, MA",112691074.00
25027,"Worcester, MA",40731879.00
26001,"Alcona, MI",234458.00
26003,"Alger, MI",257950.00
26005,"Allegan, MI",4429115.00
26007,"Alpena, MI",1013753.00
26009,"Antrim, MI",560544.00
26011,"Arenac, MI",409206.00
26013,"Baraga, MI",259101.00
26015,"Barry, MI",1434575.00
26017,"Bay, MI",3481282.00
26019,"Benzie, MI",388078.00
26021,"Berrien, MI",6877563.00
26023,"Branch, MI",1313708.00
26025,"Calhoun, MI",5766360.00
26027,"Cass, MI",1021138.00
26029,"Charlevoix, MI",1116998.00
26031,"Cheboygan, MI",588424.00
26033,"Chippewa, MI",1074455.00
26035,"Clare, MI",868897.00
26037,"Clinton, MI",1773185.00
26039,"Crawford, MI",441864.00
26041,"Delta, MI",1174550.00
26043,"Dickinson, MI",1268113.00
26045,"Eaton, MI",4296062.00
26047,"Emmet, MI",1562456.00
26049,"Genesee, MI",13455676.00
26051,"Gladwin, MI",468988.00
26053,"Gogebic, MI",465509.00
26055,"Grand Traverse, MI",4668753.00
26057,"Gratiot, MI",1291648.00
26059,"Hillsdale, MI",1494487.00
26061,"Houghton, MI",1111719.00
26063,"Huron, MI",1357151.00
26065,"Ingham, MI",14491884.00
26067,"Ionia, MI",1539368.00
26069,"Iosco, MI",713289.00
26071,"Iron, MI",320439.00
26073,"Isabella, MI",2263492.00
26075,"Jackson, MI",5662101.00
26077,"Kalamazoo, MI",12530386.00
26079,"Kalkaska, MI",537710.00
26081,"Kent, MI",38895591.00
26083,"Keweenaw, MI",62345.00
26085,"Lake, MI",210873.00
26087,"Lapeer, MI",1993372.00
26089,"Leelanau, MI",644548.00
26091,"Lenawee, MI",2674402.00
26093,"Livingston, MI",6289053.00
26095,"Luce, MI",178540.00
26097,"Mackinac, MI",620632.00
26099,"Macomb, MI",36366570.00
26101,"Manistee, MI",698720.00
26103,"Marquette, MI",3091552.00
26105,"Mason, MI",1021720.00
26107,"Mecosta, MI",1175082.00
26109,"Menominee, MI",699327.00
26111,"Midland, MI",4917510.00
26113,"Missaukee, MI",358710.00
26115,"Monroe, MI",5644944.00
26117,"Montcalm, MI",1594841.00
26119,"Montmorency, MI",274225.00
26121,"Muskegon, MI",6004546.00
26123,"Newaygo, MI",1275064.00
26125,"Oakland, MI",100906866.00
26127,"Oceana, MI",718437.00
26129,"Ogemaw, MI",567601.00
26131,"Ontonagon, MI",142264.00
26133,"Osceola, MI",673677.00
26135,"Oscoda, MI",209237.00
26137,"Otsego, MI",929428.00
26139,"Ottawa, MI",13219620.00
26141,"Presque Isle, MI",398223.00
26143,"Roscommon, MI",581803.00
26145,"Saginaw, MI",8120484.00
26147,"St. Clair, MI",5122024.00
26149,"St. Joseph, MI",1903755.00
26151,"Sanilac, MI",1134210.00
26153,"Schoolcraft, MI",311523.00
26155,"Shiawassee, MI",1684436.00
26157,"Tuscola, MI",1302518.00
26159,"Van Buren, MI",2709396.00
26161,"Washtenaw, MI",21963864.00
26163,"Wayne, MI",88005730.00
26165,"Wexford, MI",1208119.00
27001,"Aitkin, MN",435031.00
27003,"Anoka, MN",13920520.00
27005,"Becker, MN",1274964.00
27007,"Beltrami, MN",1616550.00
27009,"Benton, MN",1548963.00
27011,"Big Stone, MN",244870.00
27013,"Blue Earth, MN",4007832.00
27015,"Brown, MN",1348618.00
27017,"Carlton, MN",1131080.00
27019,"Carver, MN",4982250.00
27021,"Cass, MN",891066.00
27023,"Chippewa, MN",589368.00
27025,"Chisago, MN",1418665.00
27027,"Clay, MN",1837525.00
27029,"Clearwater, MN",281698.00
27031,"Cook, MN",252026.00
27033,"Cottonwood, MN",701471.00
27035,"Crow Wing, MN",2495344.00
27037,"Dakota, MN",25800389.00
27039,"Dodge, MN",687774.00
27041,"Douglas, MN",1820998.00
27043,"Faribault, MN",499879.00
27045,"Fillmore, MN",600821.00
27047,"Freeborn, MN",1137572.00
27049,"Goodhue, MN",2690313.00
27051,"Grant, MN",332796.00
27053,"Hennepin, MN",122552072.00
27055,"Houston, MN",523549.00
27057,"Hubbard, MN",670585.00
27059,"Isanti, MN",1095281.00
27061,"Itasca, MN",2079149.00
27063,"Jackson, MN",671346.00
27065,"Kanabec, MN",383613.00
27067,"Kandiyohi, MN",2561566.00
27069,"Kittson, MN",287951.00
27071,"Koochiching, MN",483803.00
27073,"Lac qui Parle, MN",355101.00
27075,"Lake, MN",678920.00
27077,"Lake of the Woods, MN",185363.00
27079,"Le Sueur, MN",909516.00
27081,"Lincoln, MN",353748.00
27083,"Lyon, MN",1378792.00
27085,"McLeod, MN",1782458.00
27087,"Mahnomen, MN",182241.00
27089,"Marshall, MN",374093.00
27091,"Martin, MN",1024825.00
27093,"Meeker, MN",803213.00
27095,"Mille Lacs, MN",766914.00
27097,"Morrison, MN",1177187.00
27099,"Mower, MN",1897575.00
27101,"Murray, MN",609134.00
27103,"Nicollet, MN",1468349.00
27105,"Nobles, MN",1277102.00
27107,"Norman, MN",271725.00
27109,"Olmsted, MN",10738821.00
27111,"Otter Tail, MN",2282953.00
27113,"Pennington, MN",1182547.00
27115,"Pine, MN",658912.00
27117,"Pipestone, MN",744267.00
27119,"Polk, MN",1391103.00
27121,"Pope, MN",562130.00
27123,"Ramsey, MN",39057292.00
27125,"Red Lake, MN",229702.00
27127,"Redwood, MN",825495.00
27129,"Renville, MN",730537.00
27131,"Rice, MN",2303295.00
27133,"Rock, MN",708120.00
27135,"Roseau, MN",1225610.00
27137,"St. Louis, MN",10625233.00
27139,"Scott, MN",5616653.00
27141,"Sherburne, MN",3183353.00
27143,"Sibley, MN",451649.00
27145,"Stearns, MN",7972940.00
27147,"Steele, MN",2177534.00
27149,"Stevens, MN",644872.00
27151,"Swift, MN",504392.00
27153,"Todd, MN",820431.00
27155,"Traverse, MN",260710.00
27157,"Wabasha, MN",656788.00
27159,"Wadena, MN",487209.00
27161,"Waseca, MN",825656.00
27163,"Washington, MN",9752907.00
27165,"Watonwan, MN",418797.00
27167,"Wilkin, MN",330518.00
27169,"Winona, MN",2509223.00
27171,"Wright, MN",4002893.00
27173,"Yellow Medicine, MN",620648.00
28001,"Adams, MS",882622.00
28003,"Alcorn, MS",1155768.00
28005,"Amite, MS",198523.00
28007,"Attala, MS",448492.00
28009,"Benton, MS",317952.00
28011,"Bolivar, MS",961922.00
28013,"Calhoun, MS",288383.00
28015,"Carroll, MS",120154.00
28017,"Chickasaw, MS",456335.00
28019,"Choctaw, MS",702981.00
28021,"Claiborne, MS",583666.00
28023,"Clarke, MS",272738.00
28025,"Clay, MS",556167.00
28027,"Coahoma, MS",606094.00
28029,"Copiah, MS",615130.00
28031,"Covington, MS",541807.00
28033,"DeSoto, MS",5006943.00
28035,"Forrest, MS",3614553.00
28037,"Franklin, MS",169746.00
28039,"George, MS",398739.00
28041,"Greene, MS",154787.00
28043,"Grenada, MS",763469.00
28045,"Hancock, MS",1558572.00
28047,"Harrison, MS",7904206.00
28049,"Hinds, MS",11214681.00
28051,"Holmes, MS",260493.00
28053,"Humphreys, MS",157389.00
28055,"Issaquena, MS",18356.00
28057,"Itawamba, MS",486520.00
28059,"Jackson, MS",7522803.00
28061,"Jasper, MS",562536.00
28063,"Jefferson, MS",119131.00
28065,"Jefferson Davis, MS",181652.00
28067,"Jones, MS",2559289.00
28069,"Kemper, MS",375017.00
28071,"Lafayette, MS",1869337.00
28073,"Lamar, MS",1529539.00
28075,"Lauderdale, MS",2764388.00
28077,"Lawrence, MS",312487.00
28079,"Leake, MS",512026.00
28081,"Lee, MS",4298512.00
28083,"Leflore, MS",1085376.00
28085,"Lincoln, MS",986481.00
28087,"Lowndes, MS",2763507.00
28089,"Madison, MS",5897999.00
28091,"Marion, MS",686845.00
28093,"Marshall, MS",566797.00
28095,"Monroe, MS",813248.00
28097,"Montgomery, MS",181152.00
28099,"Neshoba, MS",932420.00
28101,"Newton, MS",449755.00
28103,"Noxubee, MS",222115.00
28105,"Oktibbeha, MS",1549445.00
28107,"Panola, MS",1028548.00
28109,"Pearl River, MS",973835.00
28111,"Perry, MS",252394.00
28113,"Pike, MS",1069594.00
28115,"Pontotoc, MS",845698.00
28117,"Prentiss, MS",522245.00
28119,"Quitman, MS",98309.00
28121,"Rankin, MS",6194331.00
28123,"Scott, MS",1068770.00
28125,"Sharkey, MS",87344.00
28127,"Simpson, MS",604922.00
28129,"Smith, MS",454413.00
28131,"Stone, MS",327501.00
28133,"Sunflower, MS",604682.00
28135,"Tallahatchie, MS",224596.00
28137,"Tate, MS",465681.00
28139,"Tippah, MS",483157.00
28141,"Tishomingo, MS",442011.00
28143,"Tunica, MS",872019.00
28145,"Union, MS",951834.00
28147,"Walthall, MS",243772.00
28149,"Warren, MS",2044502.00
28151,"Washington, MS",1459333.00
28153,"Wayne, MS",672801.00
28155,"Webster, MS",153603.00
28157,"Wilkinson, MS",149871.00
28159,"Winston, MS",490733.00
28161,"Yalobusha, MS",280411.00
28163,"Yazoo, MS",656888.00
29001,"Adair, MO",767444.00
29003,"Andrew, MO",296886.00
29005,"Atchison, MO",283842.00
29007,"Audrain, MO",936372.00
29009,"Barry, MO",1310883.00
29011,"Barton, MO",359400.00
29013,"Bates, MO",401456.00
29015,"Benton, MO",350835.00
29017,"Bollinger, MO",187918.00
29019,"Boone, MO",8140223.00
29021,"Buchanan, MO",4291237.00
29023,"Butler, MO",1375966.00
29025,"Caldwell, MO",228120.00
29027,"Callaway, MO",1617194.00
29029,"Camden, MO",1319233.00
29031,"Cape Girardeau, MO",3644297.00
29033,"Carroll, MO",295657.00
29035,"Carter, MO",119057.00
29037,"Cass, MO",2538540.00
29039,"Cedar, MO",264220.00
29041,"Chariton, MO",221358.00
29043,"Christian, MO",1397263.00
29045,"Clark, MO",144655.00
29047,"Clay, MO",10039988.00
29049,"Clinton, MO",353171.00
29051,"Cole, MO",4238180.00
29053,"Cooper, MO",461225.00
29055,"Crawford, MO",575031.00
29057,"Dade, MO",174567.00
29059,"Dallas, MO",263392.00
29061,"Daviess, MO",182591.00
29063,"DeKalb, MO",313421.00
29065,"Dent, MO",303430.00
29067,"Douglas, MO",599286.00
29069,"Dunklin, MO",735316.00
29071,"Franklin, MO",4003073.00
29073,"Gasconade, MO",401043.00
29075,"Gentry, MO",231416.00
29077,"Greene, MO",15023186.00
29079,"Grundy, MO",454537.00
29081,"Harrison, MO",275583.00
29083,"Henry, MO",685543.00
29085,"Hickory, MO",127499.00
29087,"Holt, MO",172856.00
29089,"Howard, MO",226353.00
29091,"Howell, MO",1121522.00
29093,"Iron, MO",424616.00
29095,"Jackson, MO",42122646.00
29097,"Jasper, MO",5292144.00
29099,"Jefferson, MO",4756553.00
29101,"Johnson, MO",1569223.00
29103,"Knox, MO",118291.00
29105,"Laclede, MO",1038697.00
29107,"Lafayette, MO",746666.00
29109,"Lawrence, MO",821750.00
29111,"Lewis, MO",227307.00
29113,"Lincoln, MO",1031761.00
29115,"Linn, MO",402930.00
29117,"Livingston, MO",570965.00
29119,"McDonald, MO",556802.00
29121,"Macon, MO",530496.00
29123,"Madison, MO",266746.00
29125,"Maries, MO",139712.00
29127,"Marion, MO",1053998.00
29129,"Mercer, MO",109836.00
29131,"Miller, MO",888047.00
29133,"Mississippi, MO",367791.00
29135,"Moniteau, MO",425073.00
29137,"Monroe, MO",271330.00
29139,"Montgomery, MO",315741.00
29141,"Morgan, MO",453177.00
29143,"New Madrid, MO",1116867.00
29145,"Newton, MO",1720273.00
